seller_id,seller_zip_code_prefix,order_id,product_id,price
001cca7ae9ae17fb1caed9dfb1094831,29156,261f725152296e3e8d5041687181d836,86b22a03cb72239dd53996a67df35c63,120.0
001cca7ae9ae17fb1caed9dfb1094831,29156,261f725152296e3e8d5041687181d836,86b22a03cb72239dd53996a67df35c63,120.0
001cca7ae9ae17fb1caed9dfb1094831,29156,261f725152296e3e8d5041687181d836,86b22a03cb72239dd53996a67df35c63,120.0
001cca7ae9ae17fb1caed9dfb1094831,29156,27932651c2f4be4f8c84d53c8f27ee8c,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,27996b768ff5774e22bb47c13cb1c55b,98a8c2fa16d7239c606640f5555768e4,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,28d030cdc8a0c663dc60bbe5a730971f,98a8c2fa16d7239c606640f5555768e4,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2aef043f46add78feb545aa658c06d3d,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2b877f0d1e2a876f0e5cb30125336a8a,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2c32c27817772197b08f759c6802a9b7,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2d656749f55e9781665b9c467e55764a,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2da52e987f62fa65e50c6fd5dd8994d1,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2f000c3fe98bfb40a47105b66f081368,98a8c2fa16d7239c606640f5555768e4,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,2f382dc90733d9d7e7db788f9a954fbe,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,30290113513bda95268bb542dfa87acb,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,31570df15e703d337b7b8a1d1ddcab6b,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,31854ea0f6e411311f9d52ad9f6b779a,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3317db84e285d6115f358daa9351a4ba,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,3363e330c754a732795f39079bb76d55,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,36c837ea192cfeb737b78024800b3cb3,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,39ce67c7db740ee02e0c17fc02b0292d,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3a65edca4808817234bc2f2d84576af3,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3b2a2bbfd008c0c053c78914e69e0f79,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3bdebe4ea3f450a5d8f6c50f1771c9ef,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3c655487f0c8e34cde2c7b67de8f08cc,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,3e4c2286500a9d3194bd7d92434c8233,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,3f9c0ca2b7837ae6d1c8fa78e9b8e139,08574b074924071f4e201e151b152b4e,101.0
001cca7ae9ae17fb1caed9dfb1094831,29156,40f5d5356396abbec18c0c893d329422,547b95702aec86f05ac37e61d164891c,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,4100b7218003e76b7c95e82ab07b3fdc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,4100b7218003e76b7c95e82ab07b3fdc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,415c757c7bfdcb97055fb594b1672748,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,42aaabf39b810fa0a3390fe791dbb880,e251ebd2858be1aa7d9b2087a6992580,139.9
001cca7ae9ae17fb1caed9dfb1094831,29156,42aaabf39b810fa0a3390fe791dbb880,e251ebd2858be1aa7d9b2087a6992580,139.9
001cca7ae9ae17fb1caed9dfb1094831,29156,44a3722417745e1a99c297ced13c7b85,21fecd254a3103704126b28478ea7980,119.0
001cca7ae9ae17fb1caed9dfb1094831,29156,475ff6348f62b515f96894937c01358d,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,48ac23662de1f4a94e29e7f3452a85d9,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,4af5a8a71daf651bf0a9d449d3d1a27b,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,4ceda92a516e1a970460bedc58d3431d,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,4dcbd5ebfc13eef35e0fcb0ca1c2807e,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5190f963681eb5a3db66961c4fa05a66,547b95702aec86f05ac37e61d164891c,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,51a7d7d26116c0eaee6bb35ea667dfda,98a8c2fa16d7239c606640f5555768e4,84.9
001cca7ae9ae17fb1caed9dfb1094831,29156,51e3f832063f79a142e48f488f4e880b,4d7fee7877228c1497477ae53d97c214,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5342acb7b183acec77f59e4d78f7c804,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,536e606dcf8c48bf1813fe03c14cb6c5,08574b074924071f4e201e151b152b4e,101.0
001cca7ae9ae17fb1caed9dfb1094831,29156,53cb5f5ec120b69e739f77e3fcd21284,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,53d2e274628757ebe6882d41339d46af,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,542a2c666cc61a67907e200c8cce4a78,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,55a49914f37572b70e7d0e1fb09f0b1e,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,58faef88b9fbcce2db4d1b68bdb0c2a3,547b95702aec86f05ac37e61d164891c,99.5
001cca7ae9ae17fb1caed9dfb1094831,29156,58faef88b9fbcce2db4d1b68bdb0c2a3,547b95702aec86f05ac37e61d164891c,99.5
001cca7ae9ae17fb1caed9dfb1094831,29156,58faef88b9fbcce2db4d1b68bdb0c2a3,547b95702aec86f05ac37e61d164891c,99.5
001cca7ae9ae17fb1caed9dfb1094831,29156,58faef88b9fbcce2db4d1b68bdb0c2a3,547b95702aec86f05ac37e61d164891c,99.5
001cca7ae9ae17fb1caed9dfb1094831,29156,5af2c148f1516ec3a6480292f74363f2,21fecd254a3103704126b28478ea7980,119.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5c2bbf0c34b51eec1e79c0d7ef81f86b,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5cc6d864fa9e1a90eaf5207737549ffc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5cc6d864fa9e1a90eaf5207737549ffc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5cc6d864fa9e1a90eaf5207737549ffc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5d70582531ed37f284797ba1354e0c50,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,5d8d75278e117304f2e8c3df4ce3c41c,98a8c2fa16d7239c606640f5555768e4,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5e1ee454abff53066b6f4b3455890977,08574b074924071f4e201e151b152b4e,101.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5e666f31a774ff904141886e1ef4e3d3,0da9ffd92214425d880de3f94e74ce39,99.99
001cca7ae9ae17fb1caed9dfb1094831,29156,5eb1569b3a9e174aebf991bfa0fef897,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5eb1569b3a9e174aebf991bfa0fef897,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5f303c97922b4eed59bca1e3b503f984,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,5f303c97922b4eed59bca1e3b503f984,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,600455cc1d96a23334c5a7d6eea38bd9,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,60d86bf6b567364b56335cb75262c00e,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,60d86bf6b567364b56335cb75262c00e,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,61ab6abf759291229bc1d2ad09a7c3f1,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,62899f7b8e4122204fc3d26d8d2c3737,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,62ef0cbba07110a267fa4206fcfe7862,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6501b8706ad91690114d2f5cb00a02a5,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,65eabb940466e3db08bb339bdf5bb283,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,65eabb940466e3db08bb339bdf5bb283,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,66eee0f0bae09aa30b023e20bc83ee80,547b95702aec86f05ac37e61d164891c,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,67054420c38f2db9d12db40e122f02b2,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,6711fee36dd6c08f101b5b21eb439ddb,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,67228d3b35b57e5bf9c1437f95652f2c,98a8c2fa16d7239c606640f5555768e4,169.0
001cca7ae9ae17fb1caed9dfb1094831,29156,681fc152c63481373cecdd46e390fe6b,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6a146f011803fde4127315fd933cc48a,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6b34bb840d9211dc1a1f94e049a79de4,98a8c2fa16d7239c606640f5555768e4,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6bf198e21fd4b87c035d4e94da5d1f85,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6cc81d57e84149f55788bccafc8a48d3,98a8c2fa16d7239c606640f5555768e4,109.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6d4fbffb6862725cc8485066b8aca192,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6ebaec694d7025e2ad4a05dba887c032,e251ebd2858be1aa7d9b2087a6992580,139.0
001cca7ae9ae17fb1caed9dfb1094831,29156,6f4eebb5dd7d532cd45474ce133dc60a,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,6f6926816d7f45e2ce64ae33c9faf58e,547b95702aec86f05ac37e61d164891c,135.0
001cca7ae9ae17fb1caed9dfb1094831,29156,70dc122cb381c36bb405197904788449,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,711093a34ef24a1588096dbf21f605af,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,722472fb65236469ae8a7934269a980f,98a8c2fa16d7239c606640f5555768e4,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,785bfd330f7cc6cfba69cf7ee360fe47,98a8c2fa16d7239c606640f5555768e4,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,786a54ce0cf9dab273f41727d56f96ec,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,786a54ce0cf9dab273f41727d56f96ec,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,79dcf055e74b18132713733d8a66a44d,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,7b419fad2990895cf43c738f8e7d2d55,e251ebd2858be1aa7d9b2087a6992580,139.9
001cca7ae9ae17fb1caed9dfb1094831,29156,7b74647ef95b9578401bd8a4f723b301,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,7c544ec2abdd2f2470ffdaf4215d8706,e251ebd2858be1aa7d9b2087a6992580,139.0
001cca7ae9ae17fb1caed9dfb1094831,29156,7d000307a29338a053287f79e225e09a,547b95702aec86f05ac37e61d164891c,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,81bee7ecbeae8e9b41bef6d41b146b12,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,81bee7ecbeae8e9b41bef6d41b146b12,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,83d67fe6be9a0ed962f9ce12a1accdf3,98a8c2fa16d7239c606640f5555768e4,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,8635ed3e0c954b79a025272350785b49,4d7fee7877228c1497477ae53d97c214,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,890e966b2b72ba13da8c01387874afee,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,899cbfad4bc94409cc6bddd6b602ef39,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,899cbfad4bc94409cc6bddd6b602ef39,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,8a6927284335d25c41814675321cf9f4,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,8cda0578a690b3f9d6d86c95cd2ba7d4,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,8f7176f38b6ac3f5e924b9b05716440c,98a8c2fa16d7239c606640f5555768e4,109.0
001cca7ae9ae17fb1caed9dfb1094831,29156,8f7176f38b6ac3f5e924b9b05716440c,98a8c2fa16d7239c606640f5555768e4,109.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9016781565d9e706d145f406bbc06d8e,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9016781565d9e706d145f406bbc06d8e,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,90baa6d3d361db0998df0ce29f002777,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,924de4e0c8bada8047b22a6f86629117,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,94624ae38f797a3185b786a042e5fc84,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,94e459b09b747f2d80ddefe0e438d4cd,08574b074924071f4e201e151b152b4e,69.9
001cca7ae9ae17fb1caed9dfb1094831,29156,972f5a89813198a05f8dd4463d82f3fc,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,99a50db34d17b1f845a8ea04de3e747d,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9b9e08cb1a66ae45d2a91815cd8f4426,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9b9e08cb1a66ae45d2a91815cd8f4426,98a8c2fa16d7239c606640f5555768e4,110.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9ccf81055013ee5c95099ed3baf8ae4f,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9d7798901074855d45d6c586a0714942,e251ebd2858be1aa7d9b2087a6992580,139.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9d7798901074855d45d6c586a0714942,e251ebd2858be1aa7d9b2087a6992580,139.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9fa4a5fa8da4a7ef50067bbbffdcf7a2,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,9fc1497693771a80bd64e4226d7e9b74,547b95702aec86f05ac37e61d164891c,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,a198fadedc070d85fe672afa298f1a84,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,a2e6b3c462fbefc8709b2eb5f51f809b,0da9ffd92214425d880de3f94e74ce39,99.99
001cca7ae9ae17fb1caed9dfb1094831,29156,a589a29e4907819c966a0c4840b41ccc,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,a5dcc015b748b353c2ddfb0939d36c58,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,a67bbe8654df3531b7c870495843dfb4,e251ebd2858be1aa7d9b2087a6992580,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,a8b2111a24cd1ebe4246f720de1b238b,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,ac3fcd67437432bd0f3a05aade719e7b,08574b074924071f4e201e151b152b4e,135.0
001cca7ae9ae17fb1caed9dfb1094831,29156,ae86dbc1549b4c0cb00dc0ea909fc6d2,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,ae97799b02696e7937ea854ed542d015,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,ae97799b02696e7937ea854ed542d015,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,aeb24c8a3ff615b3a6fe47e27996fb7c,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b014baa6612826328ffeeb79fd3fa596,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b014baa6612826328ffeeb79fd3fa596,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b2c450c7534eb01ae390b7c5668ac39f,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b30a6793df66beef3870b532c09dee15,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b3ef4de1762699288ca5c55a1e574a12,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b3ef4de1762699288ca5c55a1e574a12,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b9ac97245b38bb678929cfbe68a37a5a,0da9ffd92214425d880de3f94e74ce39,112.0
001cca7ae9ae17fb1caed9dfb1094831,29156,b9e0c2dfab4b400170fc1bdc4765a35e,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,bb13fa2703eaccdcb1e263eab3be6de4,e251ebd2858be1aa7d9b2087a6992580,129.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c0ab80c9e6beca100fc0f174135e8503,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c17d6a9708cfd25cb90e960da4123e07,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c1dd50c37114a20341bbf901157d726d,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c229b75b5de5a2b3a83417c4d5b4343a,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c264a40f0928de690a343e0f86c8e320,08574b074924071f4e201e151b152b4e,89.0
001cca7ae9ae17fb1caed9dfb1094831,29156,c4f3b6a5e1b0cd332ac54136c94c5053,e251ebd2858be1aa7d9b2087a6992580,139.9
001cca7ae9ae17fb1caed9dfb1094831,29156,c76a6443089b04febab166dd0156c5f0,08574b074924071f4e201e151b152b4e,99.0
001cca7ae9ae17fb1caed9dfb1094831,29156,ca1c186adb5522172d58df18800ee2a4,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,ca1c186adb5522172d58df18800ee2a4,e251ebd2858be1aa7d9b2087a6992580,99.9
001cca7ae9ae17fb1caed9dfb1094831,29156,cb067eba36d6236992ae70d7498ca3d8,6d15a14a5c04e3ef315ab136bd824d72,139.9
