product_id,product_category_name,avg_sold_price
f0f34793b31e7353a0d77fed40bdb196,moveis_decoracao,1699.99
5b3f731080f509f8688f58810e9e13c2,fashion_bolsas_e_acessorios,1699.99
437ae72c066abf24996b52549bbb6432,industria_comercio_e_negocios,1699.99
beec9bc2305d3372fa3b3133ba3fd644,,1699.0
79f0638714bca6309431b53ecfdb4b54,informatica_acessorios,1699.0
f3f12eabcd090650146791b249f48880,esporte_lazer,1698.99
28a4dc65b49348e9de7f1aa7bfbabfd8,eletrodomesticos_2,1697.0
8c35dc99b37ba51780800ba049ed3616,papelaria,1693.0
eac79e5169f7190fc60b25f3e9bf21d7,pet_shop,1690.0
98d0e0ca6213edc063889593a2475e36,automotivo,1689.0
4d0322b5ddf89ce6a3564aca2e261a3a,ferramentas_jardim,1681.75
5769ef0a239114ac3a854af00df129e4,telefonia_fixa,1680.0
6bc9ae87edf6ad4063076624b8ad0268,relogios_presentes,1672.0
0466aacbd155769293483722a2e5bead,ferramentas_jardim,1670.0
650e39eebfbf781051ea573d02d0342a,instrumentos_musicais,1669.87
ee98d78ba152f752429f6bc86297841f,construcao_ferramentas_seguranca,1658.83
017e3ffa31fcd2f8061fa66a9e486381,relogios_presentes,1654.44
1a71a941d0691bd3d15ee51d5fb3b11b,relogios_presentes,1653.88
9a55374d155f754b8e04eea54625b358,relogios_presentes,1650.0
c6eea384e62b799e78267eaeea987eaa,bebes,1648.0
7fa573c197477e03953feaa1d44bf28b,bebes,1648.0
0ac4f23a50ad9369ab5d78b1f068f6d3,eletroportateis,1644.5
cb460986a447ed00da792526bf6189e4,esporte_lazer,1643.0
7f1c32fb404e8cd4b901a3347a96f66e,relogios_presentes,1625.0
6a3de1215846cd955a86490be42953d6,relogios_presentes,1623.9
f209a7348b00e6af70f314bbcd31ef31,esporte_lazer,1610.0
a3aab6d23ab543e36652264fce5ed7be,consoles_games,1609.9
f84ca2376ed799523593afad3bdae70f,eletronicos,1608.99
561bea95142a07c5a363216f47879cbe,brinquedos,1599.99
270205bec6114bb05c09ed724555eac0,relogios_presentes,1599.99
e7261ba9b589b73ac45411a15058403e,informatica_acessorios,1599.96
e74384c9363e768848854356a37c73f4,consoles_games,1599.0
b4436da747c3a53ab07ac0e71de17dcd,esporte_lazer,1599.0
a1d54bd2293d947527d70e04dbe2a93e,climatizacao,1599.0
8b67de5ab270587094f963bbed8b3d29,,1599.0
038e3a669bb495e56d9d609d874fb668,esporte_lazer,1599.0
76951acb34204078c0dc377dfc4233aa,beleza_saude,1597.35
d8655d4a43e4a9ac85575a5f9ef816b0,eletrodomesticos_2,1595.0
ce750e0c764699fb4564a06b4b8c295b,relogios_presentes,1591.2
ddb6b29657e50476a9698d4606bb6471,eletroportateis,1589.0
df0c26d7ddb998e2517658a55e46e48a,eletrodomesticos_2,1588.6
5be7a7ee7e822ab5e2001f21d96e48a2,eletrodomesticos_2,1558.0
3f1a72ca5261f897ba5ec6370f37151b,relogios_presentes,1534.9
c46a1855dd52a09f34d29d939a1fd975,construcao_ferramentas_construcao,1514.0
36af22070302e9864c747cfc1f76dce9,ferramentas_jardim,1510.0
00fd6afd95fe066db8433832180a5369,telefonia,1502.93
7070d77d89af4f2865ff26b1323312ed,moveis_decoracao,1501.5
a3b358d577875a8515f6d868c5a2662d,relogios_presentes,1500.0
869baca73d312aedff033dd09dc28168,automotivo,1500.0
602bd303d85e0e535a0767b9f1d85f91,automotivo,1499.99
19998f21eb0c32c91d5530613a490f41,relogios_presentes,1499.99
938e036a795cdacb18ed3c5a598f6cf0,portateis_casa_forno_e_cafe,1499.0
3648e11d15ee75fee70a690f89bc9100,ferramentas_jardim,1499.0
797db4aaf1d7db19f13d21423f07b8e1,automotivo,1490.0
27e90baf9d996277a5299e5d828be218,utilidades_domesticas,1489.0
d5dbb4d9ecbbf2e312169e4c8f1b57f0,agro_industria_e_comercio,1476.3
76ce2d2f67361c55ac7b28fc2f10dc8c,automotivo,1460.99
7546d3467dac963558951a5f7817a625,esporte_lazer,1460.0
c60da43ed0fc0f33c57242c2f631e99e,esporte_lazer,1459.0
b575098a6da9b81384a7df56314b7f70,ferramentas_jardim,1455.0
8db17861b9c5d161d08b81e8f9f4a4be,utilidades_domesticas,1449.8
dbf4588317c84ec9cde32b033de522e4,relogios_presentes,1449.5
ffdde3d63e889c9a9f9ec30d82a4c815,brinquedos,1449.0
705affd495e328b5af6d73bc403c6bcf,eletroportateis,1449.0
ba3fea9ec13fb882dda6c9e4295d9130,relogios_presentes,1442.45
b1035b3d307f0aeb6157fdd3e09f8119,telefonia,1423.39
47d52bb24ef8a3aa09724f00604be3ba,dvds_blu_ray,1420.0
c1fe1d0cdc60f0908dd825d2a096f85a,ferramentas_jardim,1415.0
588531f8ec37e7d5ff5b7b22ea0488f8,pcs,1414.6
3dbb89b55f4afdbd3e4230295a4cdfd1,relogios_presentes,1400.0
e6574cebbeb21c82802d3a0b682129b6,esporte_lazer,1399.99
e42ad1ff7ad0843110435858ec10a2c6,esporte_lazer,1399.99
c8e327c0df61bc66cdcf76a588c80154,telefonia_fixa,1399.99
c56fd76d4c3a8dacc3af588c1e06ff53,eletrodomesticos_2,1399.99
2dcff90bd6ccaf271aeed159a91f2958,beleza_saude,1399.9
11f7fe3e6faefffa90541a46c3a4398d,beleza_saude,1399.9
0b886cf92902bb5607b317a270f4dd4d,relogios_presentes,1399.9
55b8fd61c5b3198e5801450b75a656e7,relogios_presentes,1399.5
78fad3f4efdb56669eb01fbabfe93b44,relogios_presentes,1399.0
41b32e93d4f4db03491412efc40f3c91,relogios_presentes,1399.0
304a449e8addc14739c68d806a6d0a77,bebes,1399.0
d6160fb7873f184099d9bc95e30376af,pcs,1397.12
b944369f7fdafc891e06b47a372f7c45,utilidades_domesticas,1395.0
3589d24a1230be423827a1c139584dff,moveis_decoracao,1390.55
e56f102e763165e7e32d0f9955f8ee4a,pcs,1390.0
c779ecde09b3c3f75e0ed112fecd07c3,ferramentas_jardim,1390.0
c452ed78936fa240d56b35bc146be876,automotivo,1390.0
fda36cbf21cf89adaae228f08c1e4121,eletrodomesticos_2,1389.99
864413ca56c2bcea359a213956a922c0,automotivo,1383.23
933f4f76eae38d2a97ecfb7c6355f0bc,beleza_saude,1381.29
6d426dd1336e5a7d34470ae65bc68abf,telefonia_fixa,1380.0
2c7619bcea25989e443487d30e0aa25f,relogios_presentes,1375.0
27152d405eaca93403563ce6acfccfa6,relogios_presentes,1375.0
27dd6092aaf2627e39331ad9823b5ebf,relogios_presentes,1374.0
066bbc3a1363adc4d73e093aefd9363a,informatica_acessorios,1360.02
5fb0955cb683eb6f65a1f613e502eef5,agro_industria_e_comercio,1360.0
ae347727b83d554247d6cc36029a8392,beleza_saude,1359.0
8f211599d0cde9d8551a6984d758e1f4,utilidades_domesticas,1357.5
d9e4756491e0521cc3d0925d9d2bd0d9,instrumentos_musicais,1350.0
8d4e92265a16e69a1e1d76e67e46d72f,instrumentos_musicais,1350.0
86fb7ef6ee1ffa3832f09b1a1552e7e6,informatica_acessorios,1350.0
813e0977846de5206007de2bb18e44ba,brinquedos,1350.0
3877375bc8e2856da0375e2295d32360,relogios_presentes,1350.0
d568eba76717c34870be82a2e9a194cc,construcao_ferramentas_jardim,1349.9
c2f66da7257100a87b2d61fe2adf0535,beleza_saude,1349.78
add32d15ff7c76396b982686227d9553,relogios_presentes,1349.0
638bbb2a5e4f360b71f332ddfebfd672,construcao_ferramentas_construcao,1349.0
5cc37c2c2b8ea0c98010d1ee6028e45b,eletroportateis,1349.0
d1023459eada86bf4bb6804656cc4643,instrumentos_musicais,1335.0
cedc0a95516e84ab083db0319e55003f,automotivo,1332.5
8dba47f3d8e05cb5a5d260541143fd19,automotivo,1332.5
6ef77c360c5206f18e444f0d170a3a01,beleza_saude,1324.98
d248fe1e952b5b5d62572369cc23ac3c,relogios_presentes,1323.0
9ea4c0cee3567625c3b2dcff46ef152a,ferramentas_jardim,1322.64
5c97588998ff51dd072c59f19bed6c78,moveis_cozinha_area_de_servico_jantar_e_jardim,1320.0
5911ffedc1c50c813140e8a27035f2bf,beleza_saude,1319.9
53f92b0474f91fcb5bd188c6a8075c38,utilidades_domesticas,1313.0
0d1b16618de7d0c6143e934ea38619e0,automotivo,1312.0
e8bf29c4bfb2d46faeba76ed3db7f44f,eletroportateis,1309.99
2905bcccc19e845ff57663618d52febe,beleza_saude,1309.0
66e0e2eae7c7ea6eae5a004c80a22bc2,relogios_presentes,1300.52
f38ce47371f868581f8c2df4ffa47fb6,esporte_lazer,1299.99
de9305867467640bebc680708d43f27a,esporte_lazer,1299.99
d266bd54e60e0bc9c54c61541078cadc,construcao_ferramentas_construcao,1299.99
472a528b441c91f23491342237364565,informatica_acessorios,1299.99
e6ca601b0b9189e6471ccf0667985c9b,beleza_saude,1299.9
89f59eee27a6a49b9f0d887136c71cd4,beleza_saude,1299.65
ce045b0fd0fb3300b45effc7fb45012d,relogios_presentes,1299.0
7e775daffa00892bdd6b7672e05dd31d,relogios_presentes,1299.0
7cb009e2ae1cdf7d16e8fbf0255ba953,brinquedos,1299.0
633ab0ec23c18ed1b64356a25ea7b5bd,relogios_presentes,1298.9
edb124ed00c0f8105a1504abd169aabd,telefonia_fixa,1295.0
72ff94ec344eb61096393776f2f1ab8c,construcao_ferramentas_iluminacao,1290.0
25c609f360a2c4de3b112e3fd9a16a24,automotivo,1280.0
a5215a7a9f46c4185b12f38e9ddf2abc,pcs,1278.82
b3bcd6f54c943fecf8f51e0b988e5cc9,beleza_saude,1278.05
dec4cd5561ffdae063f94385555a5683,relogios_presentes,1275.0
9c4eeb196595cc056eb99a83f6ee3034,cama_mesa_banho,1269.1
90f86af7210af277623dc9d9b7efd909,bebes,1269.0
bc4cd4da98dd128c39bf0b8c2674032f,pcs,1264.68
df5032e775a51867fcd72f5b742f2f33,,1260.0
af751fe756699bddfce4fdd67242fc2a,informatica_acessorios,1260.0
d5536c1422144c4fc6fe001224b21ba8,moveis_decoracao,1259.0
bd9fca6bf4bdcbf4094d7bc11415dfe5,eletroportateis,1259.0
25292482a61cb3298df8dbe15ea69daf,beleza_saude,1254.65
ea000c74939d315d768282230f7c232d,relogios_presentes,1250.0
e7bca943d8e86d7b45c6d24634c55850,ferramentas_jardim,1250.0
c1afa44a5a60e2e7cf7280e57eba0597,ferramentas_jardim,1250.0
8af2faad4d636a6f4f1d465cda23268f,relogios_presentes,1250.0
38dcb9ae53c258cfba73583f9454d721,ferramentas_jardim,1250.0
35495b55cace6656e50bdc2b82f9d4bb,informatica_acessorios,1249.45
2d2294e3367e0514a129389d9da68670,cama_mesa_banho,1244.0
532d726c377c52885f53e10de9741d76,pet_shop,1240.0
4ef60b1f697ffec7b21fb506866496f6,pet_shop,1240.0
43cc8e4d981bc04b9d78b12e8a908d41,beleza_saude,1240.0
55042f58e0ee432416bab8ecdb8a84b4,construcao_ferramentas_seguranca,1235.99
ea1d59339533cb7f68f0319501d8e4d4,agro_industria_e_comercio,1234.0
bf7f941911c1e02d8dd6c637811b6127,fashion_bolsas_e_acessorios,1230.0
6def67bdc7378646b16c6efa3a78ba0b,industria_comercio_e_negocios,1230.0
a578af9e0a32506a9bd6239a50cf928b,telefonia,1224.99
cd74b22e441a1149c4b94faee78becbb,relogios_presentes,1221.03
1f8e6a79faf4326701aa4b07c0b955e1,telefonia,1209.0
f3783ff90631773bc67baf91edcbcb69,pcs,1200.0
f14aa2ba817ef24ccf7f99c0ccfab59a,relogios_presentes,1200.0
ace4686a281385c082500437e5e73b61,automotivo,1199.99
8abbebcdff5d78ce6bcafa077e5347ed,informatica_acessorios,1199.99
3cc4d754aa53f733c4141170236195ec,informatica_acessorios,1199.99
a57ab86297770909f4b2ab98b15bad66,moveis_decoracao,1199.95
4ec8f9faf220dfbee99dc36f001ac968,moveis_decoracao,1199.95
f22c9d6ce2431ff939aad39e026cc7ef,automotivo,1199.9
c98dbc2130cd3fb72c34211b31843bbb,relogios_presentes,1199.9
8ea2105f9dac119565ef0138ad05f6fb,relogios_presentes,1199.9
27535386be7362e36d9e78c2afb8c0e5,beleza_saude,1199.9
20332c1e41e427864b3561a657caaf0d,relogios_presentes,1199.9
b1981e2c01dadbfbc44f735b74c5038f,beleza_saude,1199.65
faa268ecc8a8434cb4ebee091b3222d6,eletronicos,1199.0
f2a7bb2516da405f550438e4cf82d06a,ferramentas_jardim,1199.0
f18e0f3757837733f36da5143ddccd73,beleza_saude,1199.0
db49506c4a19ed884c7df231e08c564f,moveis_decoracao,1199.0
90375e3ead4149e7ce79f04c8f6c0545,automotivo,1199.0
6a02077065f9af692480ab01fbff66d2,relogios_presentes,1199.0
3880d25d502b15b1de6fddc42ad1d67a,esporte_lazer,1199.0
2d4500a3d35334916c955b3c365dbefe,eletroportateis,1199.0
d46169ff14ef99286a176b5391a7a1c8,malas_acessorios,1197.9
a1507b98cd821fad51fcfa3e9a95e94e,malas_acessorios,1197.9
3c3c57f8884d5702b83ab9ff91dbbd50,malas_acessorios,1195.0
f7812bf540cb401d6419be55d3b68ce3,esporte_lazer,1190.0
e825296f31d087227f5fe6487557aaf7,eletrodomesticos,1190.0
ad5e26211dacf07063fac8864fb68e4f,esporte_lazer,1190.0
2f465f0f879ab88842042a85bac3a937,moveis_escritorio,1189.9
ba9eeef22d7f8d8ce64d99839cfdcee7,beleza_saude,1189.0
666a984f022bec9d8c30060c4bf355c7,informatica_acessorios,1189.0
e272c7b6c21c38e8ee510666a28460d4,informatica_acessorios,1187.0
cd5df6a3db7a3d064a55afd08289d762,agro_industria_e_comercio,1180.0
85e8e8aad6ad12d67c21300379760196,ferramentas_jardim,1177.33
a7c87b1bbdd51e0d68b0307cffd03d47,relogios_presentes,1175.0
a0245537bc3dfec325899fcd716f70cc,instrumentos_musicais,1175.0
a6b4a230f7ca939eb68485292f8b3389,relogios_presentes,1169.44
1957efa6b2babcb8552b5f3072108d41,cool_stuff,1169.0
7926c1689244625162673c66b4196371,bebes,1168.0
24dbd57bf68a29e64c462b88087b93ed,musica,1165.97
f9be994ca0d51259ddb5de1035bbd5b3,brinquedos,1164.9
18e41d0c2a7cac6a8d53d3fcc13da3c4,informatica_acessorios,1162.37
f9a1a72d4069bf9570e29b9c620bef07,,1159.0
15c8a0cce7382cf9029bfcb3998cfb7e,telefonia_fixa,1156.99
5d8c8b26726d0c5f8e2b47813a80dd89,instrumentos_musicais,1155.0
0c8862859cb952ee81428f80dc8140d9,ferramentas_jardim,1152.67
f734cc43e615be8b85d014e3c5b52a3b,beleza_saude,1150.0
cc7e60cc41c667212b37102362120438,utilidades_domesticas,1150.0
56bd2788c02b9ef90c6254dfb6ac257f,beleza_saude,1149.9
c6edce374ec89184d740f3e674add5f4,relogios_presentes,1149.5
2d9ea8e50b1cfa0b4e2678e63ffaf630,utilidades_domesticas,1149.0
256a9c364b75753b97bee410c9491ad8,utilidades_domesticas,1149.0
07ecfc5bd0d3ca496facedede13afb80,relogios_presentes,1144.5
c9d067f785507045799795719e6e6131,esporte_lazer,1141.0
a5d86c5969b4279aad7973985215a4e9,informatica_acessorios,1140.9
b665e36bb9b15abafbf0559d818c3da1,eletrodomesticos_2,1129.99
e12b3c9c9c2dd369393d99e021901220,eletronicos,1129.0
92157883fe5bfd9c6967c8738c03d590,instrumentos_musicais,1125.9
8b91b9d3fea3a20b5ab4ffa874fdb062,instrumentos_musicais,1122.0
9aedf557945e816d48539ee56293f860,pcs,1120.0
992febfbf97cf4180952fcc7954d139f,cool_stuff,1119.9
6611f79f541df026cb3828e97548f79b,relogios_presentes,1109.0
c53feca3e876804031ed4a4b48ac8f1e,pet_shop,1107.0
31993e6d68c0849b3547d2ca6b573a94,construcao_ferramentas_seguranca,1106.99
1e297be46cfe3e932c4faf1c0ae329a2,relogios_presentes,1105.0
7672caf32ffe6d56dfe58faf64a17c45,relogios_presentes,1104.44
2149e9d51d629c16ce77c0f14c887e01,esporte_lazer,1102.39
e5188da1834c44869e7f0b1b2c0b4c14,informatica_acessorios,1100.0
c4c428c423b8dfbfeae8ecd499d9a048,cama_mesa_banho,1100.0
5693b23d56b6c0708f4094e3d323de28,relogios_presentes,1100.0
bee3d6c79ae33673a922fc3d823673c3,automotivo,1099.99
24ddf42338b6b04dd8de20c2cbb7f78e,relogios_presentes,1099.99
1b5978db99f7114b364fa0a0123eda05,relogios_presentes,1099.99
bb5719addb75c18148e1b6aa91e3793f,relogios_presentes,1099.9
683cfdf77dfc3c305e4769968a854e10,moveis_escritorio,1099.9
e074a9475a45986522446e523ec06686,cool_stuff,1099.0
cf40e5e0674c8f74da58b2620de88ccc,relogios_presentes,1099.0
bdb0b11a36aed4d0d862a7037c838560,telefonia,1099.0
9f82fdef2a36bb15d22d70af1aedb3ce,ferramentas_jardim,1099.0
966b5d9192f75a085e72b4861e25b5df,esporte_lazer,1099.0
8bd66662b25462ac84d850fbb7e71f43,utilidades_domesticas,1099.0
7ae1a5d0600076501c7ff50c63938b48,construcao_ferramentas_ferramentas,1099.0
6a984aca8806747c09165b7767a3204e,cool_stuff,1099.0
4c973b1f6f4357bcdcd7598abe7912bc,utilidades_domesticas,1099.0
277acb101c00b04ed2eabf11a7285a7c,beleza_saude,1099.0
